,title,price,like,view,article,category,location,link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,애플워치 5세대 나이키 셀룰러,"275,000",0,23,"21년도 중순에 구매해서 사용했습니다.
생활기스 있습니다.
나이키 버전이라 나이키 스트랩이랑 같이 판매합니다.
충전기 포함입니다. 상자 없습니다.
배터리 효율 89%입니다.
내고 받습니다.",웨어러블(워치),전국,https://m.bunjang.co.kr/products/196543959?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
732,[노스페이스] 브랜드라벨 커스텀 애플워치 스트랩,"11,000",11,264,"노스페이스 빈티지 옷의 라벨을 활용하여
애플워치 스트랩으로 커스텀 한 제품입니다 
사이즈 38mm,40mm,42mm,44mm 4가지 사이즈로 제작 가능합니다!
라벨 세척 후 최적의 상태로 제작하였습니다.
안녕하세요 빈티지라벨을 
이용한 커스텀 브랜드
이스코드입니다 저희 브랜드는 
사용감이 많아 버려지는 빈티지옷의 라벨을 활용한 
Upcycling제품을 제작,판매하는 
커스텀 브랜드입니다
더 많은 디자인은 인스타:이스코드[e_s_code] 검색하시면 더 많은 상품 구경가능합니다!
문의는 편하게 번개톡주세요!",기타 액세서리,전국,https://m.bunjang.co.kr/products/182856596?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
733,[폴로] 브랜드 라벨 커스텀 애플워치 스트랩,"11,000",23,494,"폴로 빈티지 옷의 라벨을 활용하여
문의는 편하게 번개톡주세요!",기타 액세서리,전국,https://m.bunjang.co.kr/products/178347487?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
734,G스퀘어 애플워치 가죽 시계 스트랩 밴드 줄,"16,500",0,50,"항상 만족스러운 상품으로 인사드리겠습니다.
오늘도 행복한 하루 되세요~!
색상 - 블랙 , 화이트
사이즈 - 38/40/41 , 42/44/45
누구나 고급스럽고 트렌디하게 다양한 이미지로 착용하기 좋은 G스퀘어 애플워치 스트랩이에요!
강추강추강추❤️",케이스/보호필름/액세서리,부산광역시 금정구 장전제3동,https://m.bunjang.co.kr/products/193942835?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
735,악어 가죽 애플워치 시계 슬림 스트랩 밴드 줄 3color,"16,500",0,54,"항상 만족스러운 상품으로 인사드리겠습니다.
색상 - 블랙 , 화이트 , 다크브라운
세련되고 고급스러운 악어가죽 스트랩으로 깔끔하면서도 분위기있게 착용하기 좋아요
강추강추강추❤️",케이스/보호필름/액세서리,부산광역시 금정구 장전제3동,https://m.bunjang.co.kr/products/193943223?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
736,애플워치 se 40mm 잔기스있음 풀박 스트랩 두번착용,"250,000",1,43,"올해 초 40만원 주고 구매했고 
풀박입니다 
액정 잔기스 몇개있는 거 빼고는 다 멀쩡합니다 
밴드는 사고 2번 착용하고 놔둬서 거의 새 제품이고 잔기스는 사진 확인하세요~~~ 사용할땐 기스 거의 안보여용",웨어러블(워치),강원도 강릉시 성덕동,https://m.bunjang.co.kr/products/196787424?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
737,애플워치 매탈스트랩 38/40mm,"12,000",1,80,"애플워치 매탈스트랩 38/40mm 
우먼즈9999에서 구매했는데 생각보다 저랑 맞지 않을것같아서 판매합니다~ 
(미개봉제품)
시계줄 조절기도 같이 드릴게요!!",웨어러블(워치),경기도 의정부시 신곡1동,https://m.bunjang.co.kr/products/190040965?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
738,로이드 애플워치 가죽 스트랩,"50,000",2,27,"구매 후 1회 착용 했으며 애플워치 작은 사이즈에 맞습니다. 오염 및 특이사항 없음!
상세정보 아래 주소 참조
<a href=""https://msearch.shopping.naver.com/catalog/29172647033"">https://msearch.shopping.naver.com/catalog/29172647033</a>?NaPm=ct%3Dl6yylyxc%7Cci%3D9960b9606111c2a6add6a1cfe6e9afaaadc62466%7Ctr%3Dsls%7Csn%3D95694%7Chk%3Dd30f3ac35151fd21f0a5affbb48bff8e9c74564b&amp;cat_id=50004146&amp;frm=MOSCPRO&amp;query=로이드%20시계줄&amp;sort=LOW_PRICE",케이스/보호필름/액세서리,서울특별시 영등포구 당산제1동,https://m.bunjang.co.kr/products/196783842?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
739,애플워치 케이스,"7,000",1,8,"개당
두개같이하심  12000원
반값  택배 둘다가능
골드 실버 두가지에요",케이스/보호필름/액세서리,경기도 고양시 일산서구 탄현동,https://m.bunjang.co.kr/products/196474647?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740,애플워치 스텐 건메탈밴드 42~44mm,"9,900",2,366,"예전에  판매하려고 제작한 제품입니다 저렴하게 처분하려고 합니다 정말 고급스러운 컬러입니다
택배비 별도입니다",웨어러블(워치),서울특별시 강남구 청담동,https://m.bunjang.co.kr/products/164342528?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
741,"애플워치 스트랩,투명케이스,필름 등 판매합니다!","1,000",10,548,"스트랩은 여분 줄도 있어요!
연락주시면 개별 가격 알려드리겠습니다!☺️
❤️일괄우대❤️ 스트랩,필름 판완",웨어러블(워치),전국,https://m.bunjang.co.kr/products/179581167?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
742,애플워치 se 40mm,"230,000",0,63,"배터리 100%
충전기+스트랩2개+케이스
저녁에 바로 보내드려요!!",웨어러블(워치),대구광역시 남구 대명2동,https://m.bunjang.co.kr/products/196767757?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
743,S급 애플워치6 gps 44mm 네이비블루 박스X,"270,000",1,58,애플워치6 gps 44mm 네이비블루 S급 팔아요,웨어러블(워치),경기도 고양시 일산동구 마두2동,https://m.bunjang.co.kr/products/196762121?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
744,S급 애플워치6 gps 44mm 네이비블루 박스X,"270,000",1,58,애플워치6 gps 44mm 네이비블루 S급 팔아요,웨어러블(워치),경기도 고양시 일산동구 마두2동,https://m.bunjang.co.kr/products/196762121?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
745,애플워치 se 44mm 구매합니다,"180,000",0,1029,"색상 상관 없고 파손 안 된 상품 구해요🙂
",웨어러블(워치),서울특별시 동대문구 회기동,https://m.bunjang.co.kr/products/179150387?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746,애플워치3,"150,000",4,281,"믿고사는 중고폰뱅크입니다^^*
👉🏻제품정보
애플워치3 38mm
액정기스있고 풀박스입니다
상세사진과 100%동일하며
전기능 이상없이 정상작동합니다^^
전문엔지니어가 10곳 이상 꼼꼼히 검수 후 거래합니다.
직거래&gt;김해시 전하로 275 중고폰뱅크김해점
또는 택배거래가능
전화문의 ***-****-****",웨어러블(워치),경상남도 김해시 내외동,https://m.bunjang.co.kr/products/194183659?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
747,애플워치7 41mm S급 (충전기),"380,000",5,251,"믿고사는 중고폰뱅크입니다^^*
애플워치7 41mm 
S급 상품입니다 박스는 없고 충전기랑 드려요
전화문의 ***-****-****",웨어러블(워치),경상남도 김해시 내외동,https://m.bunjang.co.kr/products/194176113?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
748,애플워치 레더스트랩(블랙),"6,000",0,10,"색상은 블랙이고 38/40입니다 
한 번 착용해보고 바로 빼서 보관만 했습니다
택배비 1600원 (cu반택)",웨어러블(워치),전국,https://m.bunjang.co.kr/products/196756121?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
749,애플워치 40mm 밴드,"45,000",0,7,작년 4월쯤 구매하고 한번 잠깐 착용해보고 한번도 사용한적 없습니다. 색상 블랙이고 8사이즈입니다.,케이스/보호필름/액세서리,전라북도 익산시 영등2동,https://m.bunjang.co.kr/products/196755556?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
750,애플워치7 45MM 실버 SS급 풀박스 판매합니다)부산중고폰 1030,"720,000",0,25,"★★ 기 종 : 애플워치7 45MM
★★ 용 량 : 16G
★★ 색 상 : 실버
  
★★ 등급 : ★ SS급 입니다  (사진참고).★
★★ 단말기 상태 : ★ SS급 입니다   (사진참고)★
★★구성품 : 풀박스 입니다
★★ 가격 : 720,000
★★ 전체기능 : 모든기능정상작동(철저한 기능검수 완료!!)
★ SS급 : 신품과같은상태(기스X찍힘X)
★  S급: 약한생활기스만있는상태입니다
★  A급: 약간의찍힘 생활기스 있는상태입니다
★  B급: 잔상,멍, 심한찍힘 액정칼기스등의상태입니다.
※필독해주세요※
※구입 후 단순변심으로 인한 교환 및 환불은 불가합니다.
  (단, 기능상 이상이 있을 경우 7일이내 교환 및 환불 해드립니다.)
※모든 상품은 입고시 1차검수 출고시 2차검수 후 에 나갑니다
※당사는 중고폰 도,소매 전문으로 재고가 없을 시 가장 빠른 수급이 
  가능합니다. 찾으시는 기종이 없으실 경우 편하게 문의해주세요.
※근거리는 가능한 매장으로 오셔서 직접 기기를 확인하시고 
    구입하시는 것을 추천드립니다.
※ 분실/도난/침수폰은 절대 판매 및 취급 하지 않습니다.
※ 물건 받으시고 내용과 틀릴 경우 무조건 반품 받습니다.
▶▶수령방법◀◀
◈택배거래 : 16:30분 이전 입금 시 당일 발송
◈ 배송은 다음날 받아보실 수 있도록 최대한 빨리 배송해드리겠습니다.
◈ 퀵 서비스 가능.
◈  부산 범일역 2번출구 부근",스마트폰,부산광역시 동래구 안락제2동,https://m.bunjang.co.kr/products/196752593?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
751,애플워치 7 나이키 45mm,"420,000",1,278,"애플워치 삽니다 나이키 제품 선호합니다
!파는거 아님 사는거임!
!파는거 아님 사는거임!",웨어러블(워치),전국,https://m.bunjang.co.kr/products/195840618?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
752,우먼스 999 애플워치 스트랩 화이트,"3,000",1,9,우먼스999에서 14900원에 팔던 애플워치 38/40/41 mm 스트랩 판매합니다. 집에서 시착 한 번한 새상품이에요! 편하게 연락주세요:),케이스/보호필름/액세서리,전국,https://m.bunjang.co.kr/products/196750877?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753,애플워치 실리콘 스트랩 S/M 40mm (색감예뻐요),"3,000",14,784,"애플워치 스트랩 :)
시착만 해보고 사용안했어요💦 
40mm에 끼우는 s/m 사이즈 예요
⭐️개당 3,000원
우편 무료배송 (준등기 +1,500)
★선톡하시고 잠수타시는 분들 너무 많아요,,, 잠수타실거면 연락하지마세요★",웨어러블(워치),전국,https://m.bunjang.co.kr/products/136550022?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
754,애플워치스트랩 44mm 새상품,"11,000",0,14,애플워치 40mm 사용하는데 잘못 시켜서 44mm를 시켰어요ㅠㅠㅠㅠ 새상품고 한번도 착용 안했습니다 !! 15000원에 주고샀는데 11000원에 판매합니다 연락주세요ㅠㅠㅠㅠㅠ🥹 로즈골드 색상입니다!,케이스/보호필름/액세서리,전국,https://m.bunjang.co.kr/products/196745674?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
755,갤럭시워치 애플워치 에어팟3 버즈 애플 삼성 상자 구해요,100,0,159,"갤럭시워치
애플워치
버즈
에어팟3
등 삼성&amp;애플 관련 상자
혹시 필요 없으신분
나눔 해주실 수 있나요🥺
최근꺼면 좋아요오..
촬영에 필요해서 구해봅니다😣",기타(모바일),인천광역시 남동구 장수서창동,https://m.bunjang.co.kr/products/188436853?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
756,애플워치6 44mm 스그 애플케어플러스 23년도,"380,000",3,374,"🧡 보지못한 오염하자 있을 수 있습니다.
🧡 여러개 구입하시면 싸게드려요😊
💛  일반택배 +3500원
💛 우선 대화주시고 이야기 나누어요🙂
ㄴ배터리 96퍼
ㄴ애플케어플러스 23/04 
ㄴ풀박스 구성 38만 택포",웨어러블(워치),서울특별시 강동구 암사제3동,https://m.bunjang.co.kr/products/189344011?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
757,애플워치6 블랙 40MM 블루투스용 32G,"230,000",27,643,"애플워치6 블랙 40MM 블루투스용 32G
안녕하세요 최저가로 정직하게 거래하는 진팔상가입니다!
모든제품 기능검사 철저하게 진행하고있습니다.
최저가로 최상의 제품을 모시겠습니다.
■기기외관상태
액정같은경우 실기스 존재 합니다.
외관프레임 같은경우 사진처럼 생활기스 수준입니다.
모든 기능 검수 3번 이상한 무결점 제품입니다.
■구성품은 충전기 입니다.
■다양한 기기 있습니다 문의주세요&gt;_&lt;
■오후 5시이전 입금시 당일 발송
■단순변심에 의한 전액환불 및 반품 교환은 불가합니다",웨어러블(워치),서울특별시 송파구 삼전동,https://m.bunjang.co.kr/products/187607961?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
758,애플워치SE 40MM 블랙 WIFE용,"210,000",18,461,"애플워치SE 40MM 블랙 WIFE용  32G
액정같은경우 기스 찍힘 잔상 흑점 백화 없이 깔끔합니다.
외관프레임 같은경우 사진처럼 기스 존재합니다.
■구성품은 풀박스 입니다.
■단순변심에 의한 전액환불 및 반품 교환은 불가합니다",웨어러블(워치),서울특별시 송파구 삼전동,https://m.bunjang.co.kr/products/194046935?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
759,버바팀 4in1 애플워치 에어팟 아이폰 아이패드 올인원 충전기 블랙에디,"18,000",1,53,"애플워치 공식 인증인 mfa 애플인증. 
애플 라이트닝 mif인증. 
51주년 기념 에디션. 
라이트닝 내려앉아 충전 불가능하여 저렴하게 판매 합니다. 
충전시 USB 포트로 하시면 됩니다.
라이트닝 외 3가지 충전 정상입니다. 
택배비 무료입니다.",케이블/충전기/주변기기,서울특별시 용산구 원효로제1동,https://m.bunjang.co.kr/products/196741786?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
760,애플워치SE 40mm 어비스블루 정품밴드,"20,000",8,289,"애플워치SE 40mm랑 세트였던 어비스블루 밴드입니다. 박스에는 41mm라고 붙어있네요.
S/M만 3시간 착용했습니다~
거의 새거입니다
택배비 별도입니다!",웨어러블(워치),전국,https://m.bunjang.co.kr/products/177435291?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
761,애플워치 se( 사진 보여달라면 보여줄게요),"250,000",0,30,돈 진짜 너ㅜㅁ 필요해욤,기타(시계),전국,https://m.bunjang.co.kr/products/196737196?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
762,애플워치se40mm 싸게팔아요!!!,"220,000",1,47,"색상은 골드
사실분은 챗팅주셍6",웨어러블(워치),서울특별시 강서구 화곡본동,https://m.bunjang.co.kr/products/196734294?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
763,애플워치se 40mm,"290,000",0,51,"실사용 한달정도
액정 밑에 완전 조그만 점같은 기스 살짝 있어용
필름 씌워놓고 사용해서 액정은 기스 없음
사진은 필름이 좀 벗겨져서 그렇지 깨끗해용",웨어러블(워치),전국,https://m.bunjang.co.kr/products/195736035?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764,애플워치 정품 스트랩 어비스블루 스포츠밴드 미개봉 새상품 팝니다,"30,000",0,29,"씰도 안뜯은 완전 미개봉 새상품입니다 41mm구요 se나 6 40mm이랑도 호환됩니다
정가 6.5인데 3에 팝니다!
택배 방식은 요청하는대로 해드리고 배송비 별도입니다!",케이스/보호필름/액세서리,전국,https://m.bunjang.co.kr/products/196734105?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765,애플워치 정품 스트랩 어비스블루 스포츠밴드 미개봉 새상품 팝니다,"30,000",0,29,"씰도 안뜯은 완전 미개봉 새상품입니다 41mm구요 se나 6 40mm이랑도 호환됩니다
766,애플워치 스트랩 38 40 41mm 새상품,5","000""",4,417,"애플워치 실리콘 스트랩 38/40/41mm 새상품입니다
제가 쓰려고 색생별로 모았던건데 시계를 바꾸게되서 판매해요:)
2번, 6번 구매가능
1번 자주 판매완료.
3번 피치 판매완료.
4번 노랑 판매완료.
5번 스카이 판매완료.
7번 그레이 판매완료.
원하시는 색상 번호로 말씀해 주세요 개별판매 합니다:)
반값택배 일반택배비 별도입니다.",웨어러블(워치),서울특별시 강동구 길동,https://m.bunjang.co.kr/products/180666979?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767,애플워치 시리즈5 40MM 단품,"200,000",1,49,깨짐 스크래치 없이 정상작동 워치 단품입니다,웨어러블(워치),부산광역시 부산진구 전포제2동,https://m.bunjang.co.kr/products/196732437?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
