,manner_degree,title,price,like,chat,view,category,time,article,total_area_revised
3870,46.5,애플워치 4 스그 44mm gps,269000,0,0,87,디지털기기,1.0,"
상태 양호
쿨거래시 밴드 추가 증정
",경기도
3871,42.1,애플워치 밀레니즈 루프 그래파이트 45mm 새거급 판매합니다.,87000,0,0,12,디지털기기,1.0,"
- 스크래치 및 흠집 일절없어 새 상태와 같습니다.
- 직거래 선호하고 3호선 금호역에서 가능합니다.
- 택배 거래시 3천원 추가이고 당일 빠른 배송합니다.
",서울
3872,42.6,애플워치6나이키 gps 40미리,300000,4,1,322,디지털기기,1.0,"
8월24일 리퍼받아 그대로 보관 중.
애케플 10월4일까지입니다.
정품줄 하나랑 짭자석줄 하나 있어요.
",경남
3873,36.5,애플워치6 40mm,300000,2,0,55,디지털기기,1.0,"
갤럭시로 전환하면서 판매합니다
2년 채 안쓴 제품이구요
예뻐서 애지중지 사용해서 본체는 거의 새거고
스트랩만 바꾸시면 될 듯합니다
여의도 애플에서 구매했습니다
로이드 스크랩도 같이 드릴게요
10회미만 착용입니다
",서울
3874,44.4,애플워치SE 어비스블루 40mm 미개봉,289000,4,3,162,디지털기기,1.0,"
미개봉
",경기도
3875,38.2,애플워치 슬림형 실리콘 스트랩 전기종 판매,2500,2,1,205,디지털기기,1.0,"
애플워치 전기종 사이즈 보유
모두 새제품 이고요 원하시는 색상 사이즈 알려주세요
개당 3000원에 판매합니다.
",충남
3876,36.1,"✔️애플워치 42mm 케이스,스트랩 급처합니당!",5000,2,1,111,기타 중고물품,1.0,"
케이스(화이트 1착용)블랙골드 사용감 있음)
스크랩 스포츠형 (1착용)
블랙 (사용감 있음)
화이트 (1착용)
일괄판매 합니다 
✔️직거래 현금거래✔️
",충북
3877,37.2,애플워치 스트랩 / 가죽스트랩 / 검정가죽 / 38mm / 40mm,8000,3,0,154,디지털기기,1.0,"
애플워치 가죽 스트랩 검정 팝니다 😮
곧 가을 겨울 오는데 가죽자켓이랑 가죽스트랩 차면 간지폭발!!!
어제 배송받고 열어보기만 했습니당
약간의 네고 가능해요~~
신논현역 근처에서 거래 원합니다 🙂
상품 상세페이지입니다 참고 해주세요 🙂
 (운영 정책에 의한 URL 자동 숨김) 
",서울
3878,39.5,애플워치3 38mm(gps) 팝니다,80000,7,4,111,디지털기기,1.0,"
애플워치3 38mm 스페이스그레이 gps 팝니다
상태는 배터리 효율 97프로
케이스 껴서 전체적으로 깨끗합니다! 
구성은 워치본품+스트랩 화이트,블랙+커버케이스
+거치대충전기 이며, 팔뚝이 굵은 남자라 38mm가 너무 작아서 판매하게됬습니다! 연락주세요~!
130,000원에서 80,000원까지 내렸습니다~!
",충북
3879,42.1,애플워치 밀레니즈 루프 그래파이트 45mm 새거급 판매합니다.,87000,0,0,31,디지털기기,1.0,"
- 스크래치 및 흠집 일절없어 새 상태와 같습니다.
- 직거래 선호하고 5호선 미사역에서 가능합니다.
- 택배 거래시 3천원 추가이고 당일 빠른 배송합니다.
",경기도
3880,36.8,애플워치7 GPS 45mm 스타라이트 팝니다,400000,8,0,258,디지털기기,1.0,"
애플워치 팝니다.
지난 달 구매했고 별로 사용하지 않아서 판매합니다
풀박스이고 상태 깨끗해요!
우체국 택배로도 가능합니다 택배비는 제가 내드려요~
",울산
3881,37.1,스코코 애플워치5 40mm 보호필름 판매합니다!,3000,0,0,45,디지털기기,1.0,"
애플워치5 40mm 보호필름 1매 팝니다.
",서울
3882,37.7,아이폰12 + 애플워치se + 에어팟2(무료) 판매,700000,13,4,328,디지털기기,1.0,"
안드로이드로 넘어가면서 애플제품 처분합니다.
👉휴대폰은 64g이며 배터리 성능 82퍼, 사시사철 케이스 끼고다녀 깔끔하며 정상 작동합니다. 화면필름 새것드립니다.
👉애플워치는 44mm이며 마음에 들지만 안드로이도와는 호환이 별로여서 판매합니다.
👉에어팟2도 항상 케이스 착용하여 깔끔하며 정상작동합니다.
*개별판매시
아이폰 45
워치 25
에어팟 6
",경기도
3883,41.1,애플워치 3 38mm 실버 gps (풀박스),120000,21,5,411,디지털기기,1.0,"
삼성으로 넘어가게 되어서 내놓습니다.
20년도 9월에 구매했으나 실착용 횟수는 그닥 많지않고,
늘 케이스 잘 씌워서 사용해서 생활기스도 거의 없습니다.
다만 정품 밴드는 화이트다보니 변색이 조금 되었지만
추가로 받았던 정품 밴드 여분(미착용) 있으며,
사진에 보이는 스트랩, 케이스, 충전 거치대 다 드립니다.
초기화된 상태라 배터리 수명은 알수없으나
89프로 정도로 예상됩니다.
",경남
3884,54.1,애플워치 se 38mm 블랙 케이스,5000,1,0,174,디지털기기,1.0,"
즐겨쓰는 제품인데 mm 미스초이스로 판매합니다.
진짜 간편하고 좋아요! 꼈다 빼기도 편리합니다.
💜 코로나 시국인지라 번거로우시겠지만 가급적 비대면 거래를 선호하니, 양해 부탁드립니다!!! 💜
",강원도
3885,38.3,애플워치 se 40mm 나이키 판매해요,200000,3,0,81,디지털기기,1.0,"
케이스 끼고 다녀서 기스, 찍힘 하나도 없고 기능 정상입니다
충전선 없는 풀박스 20만원에 판매해요
쿨거 하시는 분 스트랩 하나랑 같이 드려요
거래 후 환불 교환 안돼요
",경북
3886,37.9,춘식이 애플워치 충전거치대,20000,2,0,89,디지털기기,1.0,"
거의 새 거 입니다
",세종시
3887,37.0,에어팟 프로 케이스 / 애플워치 풀커버 40mm,3500,1,4,100,디지털기기,1.0,"
에어팟 프로 케이스 3500
불투명
애플워치 풀커버 4000
흰색
일괄 7000
편하게 연락주세요!
",대구
3888,36.7,애플워치5 스텐 골드 팝니다,420000,1,0,140,디지털기기,1.0,"
애플워치5 스텐 골드 팝니다
40미리 셀룰러 와이파이 모델 입니다
실착용 3일 정도라 거의s급 입니다
깨끗한것 찾는분 연락주세요
직거래 장소는 부산 입니다
",부산
3889,37.8,💗애플워치3/38mm 팝니다💗,60000,0,2,122,디지털기기,1.0,"
애플워치3 그레이 38mm 
뒷면 잔기스 제외하고는 문제 없습니다
구성품이 따로 없어서 가격 내렸습니다!
",경기도
3890,37.2,애플워치 5 44 나이키 버젼,200000,4,1,207,디지털기기,1.0,"
박스는 없고 충전기 하나 충전케이블 두개(하나는 새거) 
나이키버젼이라 나이키 버젼 밴드 스퍼츠 밴드 메탈 밴드 젤리밴드
및 충전 스탠드 다 드립니다.(엘라고)
배터리는 82프로 입니다.
열심히 사용해서 찍힘은 없지만 기스는 좀있습니다.
판매는 햇빛마을 18단지입니다
",경기도
3891,39.2,카카오 프렌즈 리틀 라이언 애플워치 거치대,20000,3,0,63,생활가전,1.0,"
택배상자에서 꺼내보기만 한 상품입니다
 (운영 정책에 의한 URL 자동 숨김) 
문고리 거래 희망하며 위치는 새터마을 입니다~!
",경기도
3892,37.2,애플워치 5 44 나이키 버젼,200000,4,1,207,디지털기기,1.0,"
박스는 없고 충전기 하나 충전케이블 두개(하나는 새거) 
나이키버젼이라 나이키 버젼 밴드 스퍼츠 밴드 메탈 밴드 젤리밴드
및 충전 스탠드 다 드립니다.(엘라고)
배터리는 82프로 입니다.
열심히 사용해서 찍힘은 없지만 기스는 좀있습니다.
판매는 햇빛마을 18단지입니다
",경기도
3893,43.5,"애플워치5 , 44mm gps 팔아용",200000,2,1,64,디지털기기,1.0,"
사진상처럼 액정에 기스있구요
밝은빛에서 보이는 기스구요
화면나올때는 안보입니다
프레임은 깨끗합니다
여분으로 가죽스트랩도 드려요
",서울
3894,45.4,애플워치7 45mm 나이키 미드나잇 판매,430000,3,0,170,디지털기기,1.0,"
배터리 효율 100이구요 풀박스 입니다 기스하나 없음
",울산
3895,38.7,애플워치 나이키,270000,19,6,855,디지털기기,1.0,"
실착용 일주일 차고 그냥 냅둿고 배터리 성능 98% 풀박스로 나갑니다 하자는 스크린에 보이지도 않는 기스 있어요 (40mm + gps)
Se에요
",서울
3896,54.1,"가격 다운 / (새제품) 애플워치 se 38mm 클리어, 블랙 케이스",4500,1,4,348,디지털기기,1.0,"
두개구요! 사이즈 미스 선택으로 재판매합니다.
💜 코로나 시국인지라 번거로우시겠지만 가급적 비대면 거래를 선호하니, 양해 부탁드립니다!!! 💜
",강원도
3897,43.4,애플워치se 40mm,220000,3,1,110,디지털기기,1.0,"
모든 기능 아무문제없이 정상작동합니다
배터리 효율 100%
충전기 제외 풀박스 입니다
생활기스 있습니다
액정에 기스있으니 보고 결정하셔도됩니다
궁금하신점 연락주세요
",경기도
3898,38.2,애플워치se(40mm),270000,2,0,102,디지털기기,1.0,"
배터리 성능 상태 95%
",세종시
3899,36.5,애플워치5 40mm GPS A급,220000,1,0,64,디지털기기,1.0,"
애플워치 5 40mm 팔아요~
화면에 생활 잔기스가 조금 있지만 A급 정도입니다
옆면은 하자 아예 없구요 화면 키시면 기스 안보입니당
유럽가서 직접 사온거구요! 완전 A급 🫶🏻
배터리 성능 93%
충전기, 밀레니엄 루프, 우먼스 스트랩, 니니즈 충전대
다 한 세트로 일괄 24.0 👏🏻
니니즈는 산지 3개월도 안됐구요 ㅜㅜ 
스트랩도 4개월밖에 안됐는데 너무 안하고 다녀서 팔아요
가격 제시도 받을게요~ 💸
구성품이 많고 박스에 담아 드리는 구성 24.0 !!
사진이나 화면 다 보고싶으시면 찔러주세요~ 
자세하게 찍어서 보여드립니다
🐥쿨거하시면 에눌 많이 해드려요~
❤️포장 엄청 매우! 꼼꼼히 해서 보내드리니 안심하시구 찔러봐주세요~ 바로 답장해드리겠습니다
",서울
3900,59.1,애플워치 에르메스6 누아 가죽스트랩(44),250000,4,3,512,디지털기기,1.0,"
애플워치 에르메스 블랙 가죽스트랩이구요
블랙디버클 구매후 2번착용 했습니다
핀버클은 보관중이구요
나일론스트랩은 알리제품입니다
선물받은 스트랩도 필요하심 드릴게요
",부산
3901,37.5,애플워치SE 44mm 실버 GPS 판매합니다,180000,3,2,201,디지털기기,1.0,"
갤럭시로 이동하게 되어 판매하게 되었습니다
불필요 하기에 빠른 거래 희망합니다
21년 3월 여의도 애플스토어 통해서 구매했습니다
구매 시 브레이브솔로 루프로 설정 후 구입하여 사용하였고 스트랩은 따로 구매하여 돌아가며 사용했습니다
*브레이브솔로 루프는 큰 사이즈임으로 불필요하시면 빼고 드리겠습니다 
박스는 없고 위 구성품에 충전 케이블 같이 드리겠습니다
중고 전자기기 거래임으로 구매 후 반품 및 교환은 불가합니다
",경기도
3902,42.7,애플워치 40mm 쥬빌레 스트랩 팔아요,15000,2,0,21,여성잡화,1.0,"
3만몇천원에 사고 착용하지않아서 판매해요
",인천
3903,39.1,애플워치se 44,150000,3,1,109,디지털기기,1.0,"
사용감있어요^^
",충남
3904,39.7,애플워치 se 골드 40mm 미개봉 신제품,275000,5,2,105,디지털기기,1.0,"
비닐도 뜯지 않은 미개봉 제품입니다.
직거래는 북구청역 4번 출구에서 하며
쿨거래시 조금 네고 가능하며
택배는 착불로 보냅니다.
채팅주세요
",대구
3905,36.8,"애플워치 SE 40mm 스페이스그레이 미드나잇 스포츠밴드(새상품, 미개봉)",310000,3,1,76,디지털기기,1.0,"
애플워치 SE 40mm 스페이스그레이 미드나잇 스포츠밴드
씰 그대로 완전 미개봉 새 상품이고 사진 찍으려고 뽁뽁이 뜯었습니다
뽁뽁이는 다시 포장하여 드립니다
📌 개인거래 환불 불가
📌 장기동 직거래
",경기도
3906,37.4,애플워치 SE 나이키에디션 (40mm/실버),280000,5,0,137,디지털기기,1.0,"
구매시기 : 2021년 7-8월
사용여부 : 사용함
제조일자 : 2021년 5월
정상작동여부 : 정상
사용감 : 깨끗함(생활기스 1개)
참고 : 스트랩없음
",서울
3907,37.1,애플워치 SE 실버 40mm,230000,13,3,287,디지털기기,1.0,"
애플워치 SE 실버 40mm 판매합니다.
구매시기 : 21년 4월
구매처 : 애플워치 공홈
구성상품 : 풀박스
상태 : 
- 애플워치(필름 부착하고 사용하여 기스 거의 없음, 약간의 생활기스)
- 스트랩(아이보리색상 : 실 착용 1~2회 사용 거의 안함)
- 배터리성능 : 96%
",세종시
3908,48.1,애플워치6 44mm 셀룰러 실버 스테인레스 미사용,590000,4,1,139,디지털기기,1.0,"
애플워치6 44mm 셀룰러 실버 스테인레스  
22년 8월 26일 새제품으로 교체 받은후 미사용
풀박스 그대로 구성품 미사용
",강원도
3909,38.1,애플워치 7 새상품 원하시는 색깔로 구입 해드립니다,450000,0,1,86,디지털기기,1.0,"
새상품이고 선물 받는 거라 빠른 거래 희망합니다
",경남
3910,38.7,애플워치 스트랩 44mm 실리콘 화이트 솔로루프 사이즈 10,25000,0,0,37,디지털기기,1.0,"
애플워치 44mm 정품 스트랩 실리콘 화이트 솔로루프 사이즈 10 판매합니다. 
작년 6월 10일에 구입하였다가 잘 사용안하고 방치했다 애플워치도 판매하고 사용할 일이 아예없어서 판매합니다. 
박스는 없습니다ㅠㅠ
1호선 성균관대 역에서 직거래합니다!
궁금하신점 있으시면 편하게 문의주세요!
",경기도
3911,37.6,애플워치6 사요 ❤️,123,1,1,33,디지털기기,1.0,"
애플워치 6 40nm 삽니다
ㄴ 색상 상관 없습니당
상태 및 하자 여부 알려주세요
가격은 최대한 싸게 구합니다!
문의 많이 주세용 ❤️❤️❤️
",부산
3912,38.2,애플워치 SE 44mm 나이키 새거,300000,9,2,179,디지털기기,1.0,"
개봉만하고 아예 미사용한 완전 새 상품
스페이스 그레이 알루미늄
새상품 아니면 반품받습니다
",서울
3913,36.6,미개봉 애플워치7 45MM 미드나이트,430000,6,2,213,디지털기기,1.0,"
 (운영 정책에 의한 URL 자동 숨김) 
미개봉 애플워치 7 45미리 미드나이트
계좌이체 말고 현금으로 하시면 좀더 싸게 드립니다
",경기도
3914,36.5,빅쏘 애플워치 44mm 케이스,9000,0,0,28,디지털기기,1.0,"
사이즈 잘못 구매로 팔아용 ㅠㅠ
새상품이구 포장지만 뜯겨있어요
케이스 자체는 포장 그대로 되어있어요
문의주세요~
",대구
3915,38.2,애플워치 SE 44mm 나이키 새거,300000,9,2,179,디지털기기,1.0,"
개봉만하고 아예 미사용한 완전 새 상품
스페이스 그레이 알루미늄
새상품 아니면 반품받습니다
",서울
3916,36.5,빅쏘 애플워치 44mm 케이스,9000,0,0,28,디지털기기,1.0,"
사이즈 잘못 구매로 팔아용 ㅠㅠ
새상품이구 포장지만 뜯겨있어요
케이스 자체는 포장 그대로 되어있어요
문의주세요~
",대구
3917,36.5,애플워치se44mm 나이키에디션 S급,290000,12,3,387,디지털기기,1.0,"
찍힘 기스 아에 없습니다~!
상태 아주좋아요~!
배터리100%
실사용도 적습니다 
힐링쉴드 필름 여유분 같이드릴게요^^
네고 불가~! 네고문의는 답안드릴게요^^
중고특성상 환불은 안됩니다^^
편하게🥕주세요:)
",경남
3918,40.3,애플워치 투명범퍼 케이스(38mm),3000,0,0,11,디지털기기,1.0,"
🥕방금 구매했는데 사이즈가 잘못되어서 팔아요!
🥕 뜯지도 않은 새상품
🥕 쿨거 2,000원
",전북
